well_name,timestamp,gas_prod,oil_prod,water_prod,tubing_pressure,casing_pressure,line_pressure
WL02,2018-12-12 00:00:00,275.48,0.0,10.59,106.0,173.0,
WL02,2018-12-11 00:00:00,275.64,0.0,10.9,89.0,174.0,
WL02,2018-12-10 00:00:00,276.27,0.0,10.9,88.0,173.0,
WL02,2018-12-09 00:00:00,275.63,0.0,10.69,91.0,171.0,
WL02,2018-12-08 00:00:00,277.06,0.0,11.0,90.0,171.0,
WL02,2018-12-07 00:00:00,276.75,0.0,10.9,91.0,171.0,
WL02,2018-12-06 00:00:00,277.39,0.0,11.0,90.0,173.0,
WL02,2018-12-05 00:00:00,277.1920233900286,0.0,11.09,91.0,170.0,
WL02,2018-12-04 00:00:00,277.4,0.0,11.0,89.0,173.0,
WL02,2018-12-03 00:00:00,276.84,0.0,10.5,90.0,174.0,
WL02,2018-12-02 00:00:00,279.01,0.0,11.3,89.0,172.0,
WL02,2018-12-01 00:00:00,278.79,0.0,11.0,96.0,171.0,
WL02,2018-11-30 00:00:00,278.16,0.0,10.59,86.0,172.0,
WL02,2018-11-29 00:00:00,279.63,0.0,11.19,98.0,174.0,
WL02,2018-11-28 00:00:00,277.73,0.0,10.69,96.0,171.0,
WL02,2018-11-27 00:00:00,278.43,0.0,10.69,88.0,172.0,
WL02,2018-11-26 00:00:00,278.94,0.0,11.0,90.0,173.0,
WL02,2018-11-25 00:00:00,279.41,0.0,11.0,88.0,171.0,
WL02,2018-11-24 00:00:00,279.55,0.0,11.0,86.0,172.0,
WL02,2018-11-23 00:00:00,279.5,0.0,10.9,88.0,171.0,
WL02,2018-11-22 00:00:00,279.57,0.0,10.8,116.0,170.0,
WL02,2018-11-21 00:00:00,279.55,0.0,10.9,91.0,170.0,
WL02,2018-11-20 00:00:00,279.93,0.0,11.0,91.0,169.0,
WL02,2018-11-19 00:00:00,279.94,0.0,11.0,99.0,170.0,
WL02,2018-11-18 00:00:00,280.37,0.0,10.9,92.0,172.0,
WL02,2018-11-17 00:00:00,280.67,0.0,11.0,92.0,170.0,
WL02,2018-11-16 00:00:00,280.99,0.0,11.19,90.0,169.0,
WL02,2018-11-15 00:00:00,280.07,0.0,10.8,94.0,170.0,
WL02,2018-11-14 00:00:00,281.33,0.0,11.3,92.0,169.0,
WL02,2018-11-13 00:00:00,281.96,0.0,11.19,88.0,171.0,
WL02,2018-11-12 00:00:00,282.96,0.0,11.3,91.0,169.0,
WL02,2018-11-11 00:00:00,283.01,0.0,11.3,96.0,169.0,
WL02,2018-11-10 00:00:00,282.99,0.0,11.3,88.0,172.0,
WL02,2018-11-09 00:00:00,283.07,0.0,11.3,89.0,172.0,
WL02,2018-11-08 00:00:00,283.26,0.0,11.4,89.0,171.0,
WL02,2018-11-07 00:00:00,282.93,0.0,11.19,87.0,171.0,
WL02,2018-11-06 00:00:00,283.58,0.0,11.4,98.0,172.0,
WL02,2018-11-05 00:00:00,283.11,0.0,11.3,90.0,175.0,
WL02,2018-11-04 00:00:00,283.87,0.0,11.59,89.0,171.0,
WL02,2018-11-03 00:00:00,284.08,0.0,11.59,90.0,171.0,
WL02,2018-11-02 00:00:00,284.11,0.0,11.8,105.0,172.0,
WL02,2018-11-01 00:00:00,284.39,0.0,11.69,87.0,173.0,
WL02,2018-10-31 00:00:00,285.75,0.0,11.4,90.0,172.0,
WL02,2018-10-30 00:00:00,292.38,0.0,9.9,87.0,173.0,
WL02,2018-10-29 00:00:00,257.53,0.0,4.0,89.0,173.0,
WL02,2018-10-28 00:00:00,284.2,0.0,11.3,192.0,196.0,
WL02,2018-10-27 00:00:00,284.32,0.0,11.19,88.0,174.0,
WL02,2018-10-26 00:00:00,284.55,0.0,11.5,105.0,174.0,
WL02,2018-10-25 00:00:00,283.75,0.0,11.19,98.0,171.0,
WL02,2018-10-24 00:00:00,284.3,0.0,11.19,89.0,172.0,
WL02,2018-10-23 00:00:00,284.28,0.0,11.0,121.0,175.0,
WL02,2018-10-22 00:00:00,285.23,0.0,11.3,92.0,175.0,
WL02,2018-10-21 00:00:00,286.09,0.0,11.09,91.0,171.0,
WL02,2018-10-20 00:00:00,287.9006310670287,0.0,11.19,100.0,172.0,
WL02,2018-10-19 00:00:00,312.18,0.0,7.7,93.0,170.0,
WL02,2018-10-18 00:00:00,251.4,0.0,9.9,100.0,164.0,
WL02,2018-10-17 00:00:00,284.81,0.0,11.19,95.0,171.0,
WL02,2018-10-16 00:00:00,284.99,0.0,11.19,121.0,172.0,
WL02,2018-10-15 00:00:00,286.0,0.0,11.4,93.0,171.0,
WL02,2018-10-14 00:00:00,284.99,0.0,11.0,92.0,176.0,
WL02,2018-10-13 00:00:00,286.37,0.0,11.4,92.0,174.0,
WL02,2018-10-12 00:00:00,286.91,0.0,11.59,88.0,172.0,
WL02,2018-10-11 00:00:00,286.4,0.0,11.59,89.0,175.0,
WL02,2018-10-10 00:00:00,285.93628148717806,0.0,11.69,129.0,174.0,
WL02,2018-10-09 00:00:00,285.07,0.0,11.3,88.0,175.0,
WL02,2018-10-08 00:00:00,285.07,0.0,11.3,89.0,177.0,
WL02,2018-10-07 00:00:00,281.4919420250319,0.0,10.9,88.0,175.0,
WL02,2018-10-06 00:00:00,282.21,0.0,11.5,89.0,177.0,
WL02,2018-10-05 00:00:00,281.15,0.0,9.59,101.0,180.0,
WL02,2018-10-04 00:00:00,285.75,0.0,11.09,86.0,177.0,
WL02,2018-10-03 00:00:00,286.32,0.0,11.19,88.0,175.0,
WL02,2018-10-02 00:00:00,286.52,0.0,11.4,85.0,176.0,
WL02,2018-10-01 00:00:00,286.59,0.0,11.3,85.0,177.0,
WL02,2018-09-30 00:00:00,286.83,0.0,11.4,92.0,175.0,
WL02,2018-09-29 00:00:00,287.0,0.0,11.69,117.0,175.0,
WL02,2018-09-28 00:00:00,284.25,0.0,10.59,88.0,177.0,
WL02,2018-09-27 00:00:00,286.76,0.0,11.5,93.0,177.0,
WL02,2018-09-26 00:00:00,287.03,0.0,11.5,89.0,175.0,
WL02,2018-09-25 00:00:00,287.24,0.0,11.69,123.0,176.0,
WL02,2018-09-24 00:00:00,286.06,0.0,11.59,98.0,176.0,
WL02,2018-09-23 00:00:00,287.0,0.0,11.5,94.0,177.0,
WL02,2018-09-22 00:00:00,285.43,0.0,10.8,89.0,177.0,
WL02,2018-09-21 00:00:00,287.59,0.0,11.59,94.0,178.0,
WL02,2018-09-20 00:00:00,287.08,0.0,11.59,125.0,177.0,
WL02,2018-09-19 00:00:00,286.9,0.0,11.4,89.0,177.0,
WL02,2018-09-18 00:00:00,287.35,0.0,11.4,86.0,179.0,
WL02,2018-09-17 00:00:00,287.39,0.0,11.59,87.0,179.0,
WL02,2018-09-16 00:00:00,288.5,0.0,11.8,91.0,178.0,
WL02,2018-09-15 00:00:00,288.08,0.0,11.69,89.0,179.0,
WL02,2018-09-14 00:00:00,287.65,0.0,11.69,85.0,181.0,
WL02,2018-09-13 00:00:00,288.94,0.0,12.09,92.0,182.0,
WL02,2018-09-12 00:00:00,288.21,0.0,11.69,90.0,178.0,
WL02,2018-09-11 00:00:00,289.94,0.0,12.09,89.0,179.0,
WL02,2018-09-10 00:00:00,287.74,0.0,9.9,88.0,179.0,
WL02,2018-09-09 00:00:00,289.02,0.0,9.4,107.0,183.0,
WL02,2018-09-08 00:00:00,301.1,0.0,9.9,94.0,176.0,
WL02,2018-09-07 00:00:00,421.13,0.0,4.2,87.0,177.0,
WL02,2018-09-06 00:00:00,83.92,0.0,3.0,96.0,157.0,
WL02,2018-09-05 00:00:00,286.96,0.0,11.59,159.0,185.0,
WL02,2018-09-04 00:00:00,287.68,0.0,11.5,90.0,180.0,
WL02,2018-09-03 00:00:00,287.17,0.0,11.4,89.0,180.0,
WL02,2018-09-02 00:00:00,287.8,0.0,11.69,87.0,181.0,
WL02,2018-09-01 00:00:00,287.1,0.0,11.09,89.0,179.0,
WL02,2018-08-31 00:00:00,289.08,0.0,12.19,87.0,182.0,
WL02,2018-08-30 00:00:00,289.02,0.0,12.19,85.0,182.0,
WL02,2018-08-29 00:00:00,286.24,0.0,11.19,90.0,179.0,
WL02,2018-08-28 00:00:00,286.14,0.0,11.09,92.0,180.0,
WL02,2018-08-27 00:00:00,284.94,0.0,10.59,114.0,187.0,
WL02,2018-08-26 00:00:00,286.81,0.0,10.3,90.0,180.0,
WL02,2018-08-25 00:00:00,282.29,0.0,7.9,163.0,187.0,
WL02,2018-08-24 00:00:00,284.7,0.0,10.5,181.0,202.0,
WL02,2018-08-23 00:00:00,285.98,0.0,10.19,88.0,179.0,
WL02,2018-08-22 00:00:00,286.27,0.0,10.3,134.0,182.0,
WL02,2018-08-21 00:00:00,286.0,0.0,10.8,90.0,186.0,
WL02,2018-08-20 00:00:00,287.36,0.0,10.69,92.0,180.0,
WL02,2018-08-19 00:00:00,289.28,0.0,11.19,88.0,180.0,
WL02,2018-08-18 00:00:00,288.76,0.0,11.0,110.0,180.0,
WL02,2018-08-17 00:00:00,288.78,0.0,11.3,85.0,180.0,
WL02,2018-08-16 00:00:00,288.98,0.0,10.8,85.0,180.0,
WL02,2018-08-15 00:00:00,289.23,0.0,11.19,92.0,179.0,
WL02,2018-08-14 00:00:00,289.67,0.0,11.09,94.0,176.0,
WL02,2018-08-13 00:00:00,291.29,0.0,11.5,92.0,176.0,
WL02,2018-08-12 00:00:00,288.05,0.0,10.8,90.0,177.0,
WL02,2018-08-11 00:00:00,290.69,0.0,11.0,89.0,176.0,
WL02,2018-08-10 00:00:00,289.63,0.0,11.0,92.0,177.0,
WL02,2018-08-09 00:00:00,290.62,0.0,11.09,105.0,178.0,
WL02,2018-08-08 00:00:00,290.42,0.0,11.09,90.0,179.0,
WL02,2018-08-07 00:00:00,290.08,0.0,11.0,91.0,181.0,
WL02,2018-08-06 00:00:00,289.3,0.0,10.69,120.0,182.0,
WL02,2018-08-05 00:00:00,289.68,0.0,10.8,110.0,182.0,
WL02,2018-08-04 00:00:00,291.0,0.0,11.09,121.0,181.0,
WL02,2018-08-03 00:00:00,290.76,0.0,10.9,88.0,182.0,
WL02,2018-08-02 00:00:00,290.68,0.0,11.0,88.0,182.0,
WL02,2018-08-01 00:00:00,293.79,0.0,11.09,91.0,182.0,
WL02,2018-07-31 00:00:00,293.69,0.0,11.09,92.0,177.0,
WL02,2018-07-30 00:00:00,294.29,0.0,11.19,95.0,179.0,
WL02,2018-07-29 00:00:00,294.83,0.0,11.4,89.0,179.0,
WL02,2018-07-28 00:00:00,295.64,0.0,11.9,89.0,180.0,
WL02,2018-07-27 00:00:00,294.59,0.0,11.4,84.0,181.0,
WL02,2018-07-26 00:00:00,294.53,0.0,11.5,87.0,183.0,
WL02,2018-07-25 00:00:00,291.83,0.0,10.8,98.0,180.0,
WL02,2018-07-24 00:00:00,291.64,0.0,10.5,94.0,182.0,
WL02,2018-07-23 00:00:00,292.67,0.0,10.8,90.0,183.0,
WL02,2018-07-22 00:00:00,292.25,0.0,10.3,87.0,183.0,
WL02,2018-07-21 00:00:00,293.08,0.0,10.3,92.0,184.0,
WL02,2018-07-20 00:00:00,295.92,0.0,11.5,92.0,183.0,
WL02,2018-07-19 00:00:00,295.28,0.0,10.9,84.0,181.0,
WL02,2018-07-18 00:00:00,294.82,0.0,10.8,88.0,183.0,
WL02,2018-07-17 00:00:00,296.14,0.0,11.0,85.0,182.0,
WL02,2018-07-16 00:00:00,296.71,0.0,11.5,89.0,181.0,
WL02,2018-07-15 00:00:00,295.65,0.0,11.09,89.0,179.0,
WL02,2018-07-14 00:00:00,295.66,0.0,11.09,91.0,179.0,
WL02,2018-07-13 00:00:00,296.27,0.0,11.4,93.0,181.0,
WL02,2018-07-12 00:00:00,296.01,0.0,11.09,88.0,180.0,
WL02,2018-07-11 00:00:00,296.62,0.0,11.3,87.0,181.0,
WL02,2018-07-10 00:00:00,296.96,0.0,11.4,89.0,177.0,
WL02,2018-07-09 00:00:00,297.17,0.0,11.3,88.0,180.0,
WL02,2018-07-08 00:00:00,296.66,0.0,11.0,89.0,181.0,
WL02,2018-07-07 00:00:00,297.93,0.0,11.5,92.0,177.0,
WL02,2018-07-06 00:00:00,297.69,0.0,11.4,86.0,181.0,
WL02,2018-07-05 00:00:00,298.41,0.0,11.4,89.0,181.0,
WL02,2018-07-04 00:00:00,298.3819389040535,0.0,11.3,86.0,182.0,
WL02,2018-07-03 00:00:00,298.95,0.0,11.59,87.0,182.0,
WL02,2018-07-02 00:00:00,298.87,0.0,11.5,89.0,179.0,
WL02,2018-07-01 00:00:00,298.84,0.0,12.19,103.0,178.0,
WL02,2018-06-30 00:00:00,297.53,0.0,12.09,88.0,178.0,
WL02,2018-06-29 00:00:00,293.94,0.0,10.4,93.0,184.0,
WL02,2018-06-28 00:00:00,295.35,0.0,10.8,109.0,184.0,
WL02,2018-06-27 00:00:00,297.0,0.0,11.3,92.0,183.0,
WL02,2018-06-26 00:00:00,297.89,0.0,11.4,89.0,182.0,
WL02,2018-06-25 00:00:00,297.79,0.0,11.59,88.0,182.0,
WL02,2018-06-24 00:00:00,298.16,0.0,11.69,88.0,182.0,
WL02,2018-06-23 00:00:00,297.59,0.0,11.9,93.0,183.0,
WL02,2018-06-22 00:00:00,297.27,0.0,11.69,86.0,184.0,
WL02,2018-06-21 00:00:00,297.05,0.0,11.5,90.0,184.0,
WL02,2018-06-20 00:00:00,298.33,0.0,12.09,88.0,184.0,
WL02,2018-06-19 00:00:00,296.79,0.0,11.8,88.0,183.0,
WL02,2018-06-18 00:00:00,294.0,0.0,10.3,90.0,184.0,
WL02,2018-06-17 00:00:00,296.87,0.0,11.4,98.0,184.0,
WL02,2018-06-16 00:00:00,297.38,0.0,3.5,94.0,180.0,
WL02,2018-06-15 00:00:00,294.0,0.0,2.5,90.0,185.0,
WL02,2018-06-14 00:00:00,297.98,0.0,3.2,88.0,179.0,
WL02,2018-06-13 00:00:00,298.81,0.0,3.39,89.0,183.0,
WL02,2018-06-12 00:00:00,299.48,0.0,3.7,87.0,183.0,
WL02,2018-06-11 00:00:00,299.09,0.0,3.2,90.0,181.0,
WL02,2018-06-10 00:00:00,299.48,0.0,3.5,87.0,184.0,
WL02,2018-06-09 00:00:00,303.0,0.0,3.1,92.0,183.0,
WL02,2018-06-08 00:00:00,293.27,0.0,5.2,89.0,178.0,
WL02,2018-06-07 00:00:00,297.62,0.0,5.7,87.0,181.0,
WL02,2018-06-06 00:00:00,298.4,0.0,5.09,86.0,186.0,
WL02,2018-06-05 00:00:00,297.43,0.0,7.59,90.0,184.0,
WL02,2018-06-04 00:00:00,298.13,0.0,8.5,87.0,182.0,
WL02,2018-06-03 00:00:00,294.24,0.0,9.69,89.0,181.0,
WL02,2018-06-02 00:00:00,296.23,0.0,9.5,91.0,183.0,
WL02,2018-06-01 00:00:00,294.45,0.0,6.0,97.0,187.0,
WL02,2018-05-31 00:00:00,297.0,0.0,7.7,103.0,187.0,
WL02,2018-05-30 00:00:00,297.08,0.0,10.8,91.0,183.0,
WL02,2018-05-29 00:00:00,297.04,0.0,13.69,88.0,183.0,
WL02,2018-05-28 00:00:00,298.0,0.0,18.1,111.0,187.0,
WL02,2018-05-27 00:00:00,300.0,0.0,21.19,89.0,182.0,
WL02,2018-05-26 00:00:00,301.86,0.0,13.8,87.0,181.0,
WL02,2018-05-25 00:00:00,302.32,0.0,17.39,88.0,180.0,
WL02,2018-05-24 00:00:00,302.42,0.0,15.5,89.0,180.0,
WL02,2018-05-23 00:00:00,302.88,0.0,11.5,87.0,181.0,
WL02,2018-05-22 00:00:00,301.33,0.0,2.6,86.0,182.0,
WL02,2018-05-21 00:00:00,300.57,0.0,3.0,88.0,182.0,
WL02,2018-05-20 00:00:00,302.4,0.0,8.69,92.0,179.0,
WL02,2018-05-19 00:00:00,304.65,0.0,11.69,89.0,180.0,
WL02,2018-05-18 00:00:00,303.19,0.0,2.29,85.0,182.0,
WL02,2018-05-17 00:00:00,302.08,0.0,1.5,87.0,183.0,
WL02,2018-05-16 00:00:00,300.94,0.0,5.29,86.0,181.0,
WL02,2018-05-15 00:00:00,305.0,0.0,4.5,89.0,182.0,
WL02,2018-05-14 00:00:00,301.0,0.0,5.7,91.0,184.0,
WL02,2018-05-13 00:00:00,300.39,0.0,4.59,87.0,184.0,
WL02,2018-05-12 00:00:00,303.0,0.0,5.59,104.0,189.0,
WL02,2018-05-11 00:00:00,298.0,0.0,4.29,89.0,185.0,
WL02,2018-05-10 00:00:00,299.47,0.0,7.29,163.0,192.0,
WL02,2018-05-09 00:00:00,302.0,0.0,10.8,120.0,187.0,
WL02,2018-05-08 00:00:00,298.0,0.0,7.4,91.0,185.0,
WL02,2018-05-07 00:00:00,300.0,0.0,6.29,96.0,187.0,
WL02,2018-05-06 00:00:00,302.0,0.0,4.4,92.0,187.0,
WL02,2018-05-05 00:00:00,298.0,0.0,5.4,91.0,190.0,
WL02,2018-05-04 00:00:00,302.0,0.0,6.4,92.0,181.0,
WL02,2018-05-03 00:00:00,305.0,0.0,8.09,90.0,179.0,
WL02,2018-05-02 00:00:00,306.0,0.0,9.9,97.0,180.0,
WL02,2018-05-01 00:00:00,305.0,0.0,11.5,100.0,181.0,
WL02,2018-04-30 00:00:00,308.0,0.0,12.19,108.0,179.0,
WL02,2018-04-29 00:00:00,307.0,0.0,12.69,90.0,182.0,
WL02,2018-04-28 00:00:00,307.0,0.0,18.5,93.0,183.0,
WL02,2018-04-27 00:00:00,300.0,0.0,11.0,91.0,183.0,
WL02,2018-04-26 00:00:00,303.0,0.0,2.79,93.0,181.0,
WL02,2018-04-25 00:00:00,303.0,0.0,2.79,93.0,181.0,
WL02,2018-04-24 00:00:00,302.0,0.0,3.39,92.0,192.0,
WL02,2018-04-23 00:00:00,305.0,0.0,3.1,113.0,184.0,
WL02,2018-04-22 00:00:00,305.0,0.0,4.59,94.0,188.0,
WL02,2018-04-21 00:00:00,305.0,0.0,8.3,92.0,181.0,
WL02,2018-04-20 00:00:00,306.0,0.0,11.09,98.0,185.0,
WL02,2018-04-19 00:00:00,306.0,0.0,2.1,92.0,184.0,
WL02,2018-04-18 00:00:00,306.0,0.0,2.2,95.0,182.0,
WL02,2018-04-17 00:00:00,306.0,0.0,2.79,90.0,186.0,
WL02,2018-04-16 00:00:00,320.0,0.0,3.2,89.0,190.0,
WL02,2018-04-15 00:00:00,317.0,0.0,3.39,102.0,183.0,
WL02,2018-04-14 00:00:00,319.0,0.0,3.79,100.0,180.0,
WL02,2018-04-13 00:00:00,317.0,0.0,4.0,90.0,181.0,
WL02,2018-04-12 00:00:00,319.0,0.0,3.0,98.0,185.0,
WL02,2018-04-11 00:00:00,316.0,0.0,4.5,93.0,182.0,
WL02,2018-04-10 00:00:00,316.0,0.0,1.7,89.0,183.0,
WL02,2018-04-09 00:00:00,321.83,0.0,1.8,91.0,184.0,
WL02,2018-04-08 00:00:00,320.0,0.0,5.2,92.0,183.0,
WL02,2018-04-07 00:00:00,325.0,0.0,4.7,106.0,181.0,
WL02,2018-04-06 00:00:00,318.0,0.0,3.9,88.0,186.0,
WL02,2018-04-05 00:00:00,319.0,0.0,4.4,88.0,183.0,
WL02,2018-04-04 00:00:00,319.0,0.0,3.7,98.0,179.0,
WL02,2018-04-03 00:00:00,320.0,0.0,3.29,87.0,187.0,
WL02,2018-04-02 00:00:00,317.0,0.0,4.09,144.0,184.0,
WL02,2018-04-01 00:00:00,317.17,0.0,5.29,92.0,189.0,
WL02,2018-03-31 00:00:00,321.0,0.0,4.09,91.0,185.0,
WL02,2018-03-30 00:00:00,318.0,0.0,3.79,93.0,184.0,
WL02,2018-03-29 00:00:00,321.0,0.0,5.29,92.0,191.0,
WL02,2018-03-28 00:00:00,318.0,0.0,4.5,92.0,186.0,
WL02,2018-03-27 00:00:00,322.0,0.0,4.29,92.0,188.0,
WL02,2018-03-26 00:00:00,321.0,0.0,3.79,107.0,186.0,
WL02,2018-03-25 00:00:00,321.0,0.0,4.29,98.0,185.0,
WL02,2018-03-24 00:00:00,318.0,0.0,3.39,92.0,186.0,
WL02,2018-03-23 00:00:00,323.0,0.0,3.6,91.0,189.0,
WL02,2018-03-22 00:00:00,320.0,0.0,5.79,91.0,186.0,
WL02,2018-03-21 00:00:00,317.0,0.0,4.09,101.0,183.0,
WL02,2018-03-20 00:00:00,324.0,0.0,3.29,117.0,182.0,
WL02,2018-03-19 00:00:00,321.0,0.0,4.7,94.0,182.0,
WL02,2018-03-18 00:00:00,322.0,0.0,10.69,93.0,183.0,
WL02,2018-03-17 00:00:00,321.0,0.0,6.09,91.0,183.0,
WL02,2018-03-16 00:00:00,322.33,0.0,4.5,99.0,188.0,
WL02,2018-03-15 00:00:00,323.0,0.0,7.59,95.0,182.0,
WL02,2018-03-14 00:00:00,323.0,0.0,7.0,106.0,181.0,
WL02,2018-03-13 00:00:00,325.0,0.0,2.1,94.0,180.0,
WL02,2018-03-12 00:00:00,326.0,0.0,2.79,108.0,182.0,
WL02,2018-03-11 00:00:00,326.0,0.0,3.1,93.0,182.0,
WL02,2018-03-10 00:00:00,328.0,0.0,3.1,118.0,181.0,
WL02,2018-03-09 00:00:00,325.0,0.0,2.79,135.0,184.0,
WL02,2018-03-08 00:00:00,326.0,0.0,3.0,107.0,182.0,
WL02,2018-03-07 00:00:00,328.0,0.0,9.4,97.0,180.0,
WL02,2018-03-06 00:00:00,329.0,0.0,12.09,109.0,181.0,
WL02,2018-03-05 00:00:00,329.0,0.0,12.69,94.0,184.0,
WL02,2018-03-04 00:00:00,328.0,0.0,10.3,95.0,183.0,
WL02,2018-03-03 00:00:00,318.0,0.0,12.59,192.0,201.0,
WL02,2018-03-02 00:00:00,317.0,0.0,12.19,101.0,181.0,
WL02,2018-03-01 00:00:00,311.0,0.0,11.3,99.0,188.0,
WL02,2018-02-28 00:00:00,319.0,0.0,12.3,102.0,188.0,
WL02,2018-02-27 00:00:00,315.0,0.0,12.3,98.0,185.0,
WL02,2018-02-26 00:00:00,317.0,0.0,12.8,108.0,179.0,
WL02,2018-02-25 00:00:00,320.0,0.0,13.09,95.0,184.0,
WL02,2018-02-24 00:00:00,320.0,0.0,13.0,98.0,179.0,
WL02,2018-02-23 00:00:00,324.0,0.0,12.19,97.0,178.0,
WL02,2018-02-22 00:00:00,306.0,0.0,11.8,98.0,177.0,
WL02,2018-02-21 00:00:00,320.0,0.0,3.5,95.0,180.0,
WL02,2018-02-20 00:00:00,321.0,0.0,4.29,94.0,184.0,
WL02,2018-02-19 00:00:00,323.0,0.0,10.9,95.0,182.0,
WL02,2018-02-18 00:00:00,324.0,0.0,9.9,95.0,182.0,
WL02,2018-02-17 00:00:00,341.0,0.0,6.4,94.0,184.0,
WL02,2018-02-16 00:00:00,373.0,0.0,7.7,96.0,183.0,
WL02,2018-02-15 00:00:00,374.0,0.0,12.59,94.0,184.0,
WL02,2018-02-14 00:00:00,396.0,0.0,1.8,131.0,182.0,
WL02,2018-02-13 00:00:00,409.0,0.0,5.7,100.0,184.0,
WL02,2018-02-12 00:00:00,411.0,0.0,1.9,98.0,184.0,
WL02,2018-02-11 00:00:00,411.0,0.0,2.2,123.0,187.0,
WL02,2018-02-10 00:00:00,410.0,0.0,8.9,107.0,186.0,
WL02,2018-02-09 00:00:00,407.0,0.0,6.7,108.0,189.0,
WL02,2018-02-08 00:00:00,346.0,0.0,9.19,100.0,186.0,
WL02,2018-02-07 00:00:00,309.0,0.0,6.4,95.0,184.0,
WL02,2018-02-06 00:00:00,308.0,0.0,0.3,96.0,184.0,
WL02,2018-02-05 00:00:00,306.0,0.0,1.9,97.0,186.0,
WL02,2018-02-04 00:00:00,314.0,0.0,0.4,94.0,187.0,
WL02,2018-02-03 00:00:00,302.0,0.0,1.19,156.0,190.0,
WL02,2018-02-02 00:00:00,307.0,0.0,1.6,96.0,184.0,
WL02,2018-02-01 00:00:00,308.0,0.0,1.39,145.0,189.0,
WL02,2018-01-31 00:00:00,306.0,0.0,0.2,138.0,186.0,
WL02,2018-01-30 00:00:00,307.0,0.0,0.4,98.0,185.0,
WL02,2018-01-29 00:00:00,307.0,0.0,0.3,96.0,186.0,
WL02,2018-01-28 00:00:00,311.0,0.0,0.3,92.0,190.0,
WL02,2018-01-27 00:00:00,307.0,0.0,0.6,93.0,187.0,
WL02,2018-01-26 00:00:00,307.0,0.0,1.1,97.0,186.0,
WL02,2018-01-25 00:00:00,315.0,0.0,3.29,96.0,187.0,
WL02,2018-01-24 00:00:00,311.0,0.0,2.2,95.0,181.0,
WL02,2018-01-23 00:00:00,310.0,0.0,1.6,129.0,182.0,
WL02,2018-01-22 00:00:00,305.0,0.0,2.1,103.0,181.0,
WL02,2018-01-21 00:00:00,312.0,0.0,6.0,229.0,230.0,
WL02,2018-01-20 00:00:00,315.0,0.0,3.6,100.0,182.0,
WL02,2018-01-19 00:00:00,312.0,0.0,5.4,97.0,179.0,
WL02,2018-01-18 00:00:00,315.0,0.0,8.5,101.0,179.0,
WL02,2018-01-17 00:00:00,313.0,0.0,7.29,106.0,180.0,
WL02,2018-01-16 00:00:00,308.38,0.0,0.2,98.0,181.0,
WL02,2018-01-15 00:00:00,315.0,0.0,0.7,95.0,183.0,
WL02,2018-01-14 00:00:00,315.0,0.0,0.3,98.0,179.0,
WL02,2018-01-13 00:00:00,316.0,0.0,0.2,117.0,182.0,
WL02,2018-01-12 00:00:00,313.0,0.0,0.2,99.0,180.0,
WL02,2018-01-11 00:00:00,314.0,0.0,0.3,100.0,189.0,
WL02,2018-01-10 00:00:00,314.48,0.0,4.59,130.0,181.0,
WL02,2018-01-09 00:00:00,316.07,0.0,2.0,102.0,179.0,
WL02,2018-01-08 00:00:00,317.88,0.0,0.4,95.0,182.0,
WL02,2018-01-07 00:00:00,315.93,0.0,5.7,101.0,181.0,
WL02,2018-01-06 00:00:00,316.9,0.0,3.39,94.0,181.0,
WL02,2018-01-05 00:00:00,314.67,0.0,3.2,103.0,178.0,
WL02,2018-01-04 00:00:00,321.08,0.0,6.7,96.0,179.0,
WL02,2018-01-03 00:00:00,320.0,0.0,12.0,97.0,178.0,
WL02,2018-01-02 00:00:00,308.0,0.0,34.1,97.0,182.0,
WL02,2018-01-01 00:00:00,317.0,0.0,12.3,141.0,190.0,
WL02,2017-12-31 00:00:00,321.0,0.0,13.3,93.0,177.0,
WL02,2017-12-30 00:00:00,318.0,0.0,12.5,93.0,182.0,
WL02,2017-12-29 00:00:00,318.1,0.0,12.3,95.0,179.0,
WL02,2017-12-28 00:00:00,318.81,0.0,13.0,93.0,177.0,
WL02,2017-12-27 00:00:00,318.48,0.0,12.8,126.0,177.0,
WL02,2017-12-26 00:00:00,318.2,0.0,12.19,95.0,178.0,
WL02,2017-12-25 00:00:00,319.77,0.0,12.69,94.0,179.0,
WL02,2017-12-24 00:00:00,319.5,0.0,12.19,102.0,182.0,
WL02,2017-12-23 00:00:00,316.73,0.0,12.69,96.0,179.0,
WL02,2017-12-22 00:00:00,318.95,0.0,10.09,97.0,181.0,
WL02,2017-12-21 00:00:00,317.87,0.0,11.4,182.0,194.0,
WL02,2017-12-20 00:00:00,318.0,0.0,12.09,96.0,183.0,
WL02,2017-12-19 00:00:00,319.0,0.0,11.59,96.0,182.0,
WL02,2017-12-18 00:00:00,319.0,0.0,11.8,100.0,179.0,
WL02,2017-12-17 00:00:00,318.86124455895276,0.0,11.8,139.0,198.0,
WL02,2017-12-16 00:00:00,322.37,0.0,12.8,96.0,179.0,
WL02,2017-12-15 00:00:00,322.15,0.0,12.69,96.0,178.0,
WL02,2017-12-14 00:00:00,324.36,0.0,13.4,101.0,177.0,
WL02,2017-12-13 00:00:00,317.66,0.0,11.59,126.0,179.0,
WL02,2017-12-12 00:00:00,319.56,0.0,11.5,95.0,182.0,
