well_name,timestamp,gas_prod,oil_prod,water_prod,tubing_pressure,casing_pressure,line_pressure
WL03,2020-03-09 00:00:00,293.88,0.0,6.79,103.0,158.0,
WL03,2020-03-08 00:00:00,293.93,0.0,7.7,107.0,154.0,
WL03,2020-03-07 00:00:00,294.29,0.0,7.79,100.0,154.0,
WL03,2020-03-06 00:00:00,295.45,0.0,7.4,102.0,154.0,
WL03,2020-03-05 00:00:00,294.99,0.0,9.0,100.0,155.0,
WL03,2020-03-04 00:00:00,290.79,0.0,7.59,102.0,159.0,
WL03,2020-03-03 00:00:00,289.18,0.0,6.79,103.0,157.0,
WL03,2020-03-02 00:00:00,290.47,0.0,7.5,112.0,157.0,
WL03,2020-03-01 00:00:00,289.28,0.0,8.09,102.0,158.0,
WL03,2020-02-29 00:00:00,282.51,0.0,8.09,102.0,158.0,
WL03,2020-02-28 00:00:00,269.78,0.0,7.79,104.0,158.0,
WL03,2020-02-27 00:00:00,273.53,0.0,9.0,102.0,155.0,
WL03,2020-02-26 00:00:00,272.96,0.0,7.7,109.0,156.0,
WL03,2020-02-25 00:00:00,274.93,0.0,7.7,101.0,156.0,
WL03,2020-02-24 00:00:00,275.13,0.0,8.4,113.0,155.0,
WL03,2020-02-23 00:00:00,276.16,0.0,9.0,102.0,156.0,
WL03,2020-02-22 00:00:00,277.59,0.0,9.0,116.0,152.0,
WL03,2020-02-21 00:00:00,270.33,0.0,8.9,116.0,152.0,
WL03,2020-02-20 00:00:00,272.41,0.0,8.69,102.0,156.0,
WL03,2020-02-19 00:00:00,269.22,0.0,8.3,108.0,157.0,
WL03,2020-02-18 00:00:00,268.83,0.0,11.0,108.0,155.0,
WL03,2020-02-17 00:00:00,273.33,0.0,7.29,106.0,153.0,
WL03,2020-02-16 00:00:00,274.09,0.0,8.5,99.0,155.0,
WL03,2020-02-15 00:00:00,279.39,0.0,9.4,99.0,154.0,
WL03,2020-02-14 00:00:00,287.66,0.0,9.69,99.0,157.0,
WL03,2020-02-13 00:00:00,290.59,0.0,9.8,99.0,156.0,
WL03,2020-02-12 00:00:00,293.68,0.0,9.69,105.0,154.0,
WL03,2020-02-11 00:00:00,295.58,0.0,10.0,119.0,154.0,
WL03,2020-02-10 00:00:00,294.27,0.0,8.69,115.0,156.0,
WL03,2020-02-09 00:00:00,293.37,0.0,7.0,115.0,156.0,
WL03,2020-02-08 00:00:00,295.0,0.0,10.59,108.0,154.0,
WL03,2020-02-07 00:00:00,277.41,0.0,11.0,106.0,155.0,
WL03,2020-02-06 00:00:00,275.7,0.0,10.5,95.0,154.0,
WL03,2020-02-05 00:00:00,280.55,0.0,9.3,102.0,156.0,
WL03,2020-02-04 00:00:00,279.38,0.0,7.79,103.0,157.0,
WL03,2020-02-03 00:00:00,282.77,0.0,8.4,104.0,157.0,
WL03,2020-02-02 00:00:00,281.17,0.0,8.9,108.0,156.0,
WL03,2020-02-01 00:00:00,282.72,0.0,8.9,100.0,157.0,
WL03,2020-01-31 00:00:00,276.43,0.0,7.79,103.0,156.0,
WL03,2020-01-30 00:00:00,280.86,0.0,9.69,105.0,159.0,
WL03,2020-01-29 00:00:00,282.49,0.0,9.3,114.0,157.0,
WL03,2020-01-28 00:00:00,283.38,0.0,8.19,105.0,155.0,
WL03,2020-01-27 00:00:00,284.5,0.0,9.0,102.0,155.0,
WL03,2020-01-26 00:00:00,286.93,0.0,8.69,100.0,157.0,
WL03,2020-01-25 00:00:00,282.0,0.0,8.8,100.0,154.0,
WL03,2020-01-24 00:00:00,292.04,0.0,9.5,100.0,155.0,
WL03,2020-01-23 00:00:00,288.53,0.0,9.5,97.0,154.0,
WL03,2020-01-22 00:00:00,273.35,0.0,9.0,100.0,155.0,
WL03,2020-01-21 00:00:00,282.68,0.0,10.0,97.0,154.0,
WL03,2020-01-20 00:00:00,286.73,0.0,10.19,96.0,156.0,
WL03,2020-01-19 00:00:00,289.14,0.0,8.5,96.0,158.0,
WL03,2020-01-18 00:00:00,292.21,0.0,9.69,100.0,157.0,
WL03,2020-01-17 00:00:00,291.46,0.0,9.3,96.0,158.0,
WL03,2020-01-16 00:00:00,292.19,0.0,9.09,151.0,159.0,
WL03,2020-01-15 00:00:00,295.7,0.0,8.59,99.0,161.0,
WL03,2020-01-14 00:00:00,299.04,0.0,9.4,98.0,157.0,
WL03,2020-01-13 00:00:00,297.62,0.0,10.0,102.0,157.0,
WL03,2020-01-12 00:00:00,294.0,0.0,10.5,104.0,157.0,
WL03,2020-01-11 00:00:00,300.33,0.0,10.3,97.0,155.0,
WL03,2020-01-10 00:00:00,301.75,0.0,10.69,101.0,157.0,
WL03,2020-01-09 00:00:00,293.72,0.0,10.09,95.0,157.0,
WL03,2020-01-08 00:00:00,283.41,0.0,10.0,99.0,156.0,
WL03,2020-01-07 00:00:00,297.17,0.0,9.8,96.0,156.0,
WL03,2020-01-06 00:00:00,299.0,0.0,9.4,99.0,159.0,
WL03,2020-01-05 00:00:00,297.0,0.0,9.9,105.0,157.0,
WL03,2020-01-04 00:00:00,282.0,0.0,9.69,105.0,157.0,
WL03,2020-01-03 00:00:00,282.0,0.0,6.7,96.0,156.0,
WL03,2020-01-02 00:00:00,215.0,0.0,11.0,98.0,157.0,
WL03,2020-01-01 00:00:00,293.52,0.0,9.69,98.0,157.0,
WL03,2019-12-31 00:00:00,293.03,0.0,10.4,95.0,155.0,
WL03,2019-12-30 00:00:00,279.78,0.0,10.59,97.0,156.0,
WL03,2019-12-29 00:00:00,276.25,0.0,9.8,107.0,158.0,
WL03,2019-12-28 00:00:00,276.82,0.0,9.9,105.0,160.0,
WL03,2019-12-27 00:00:00,274.29,0.0,9.8,97.0,160.0,
WL03,2019-12-26 00:00:00,272.95,0.0,9.59,97.0,155.0,
WL03,2019-12-25 00:00:00,274.79,0.0,9.3,104.0,155.0,
WL03,2019-12-24 00:00:00,287.8,0.0,10.9,104.0,156.0,
WL03,2019-12-23 00:00:00,284.31,0.0,9.5,94.0,155.0,
WL03,2019-12-22 00:00:00,288.29,0.0,10.59,92.0,155.0,
WL03,2019-12-21 00:00:00,285.99,0.0,10.09,96.0,157.0,
WL03,2019-12-20 00:00:00,285.6,0.0,10.4,93.0,160.0,
WL03,2019-12-19 00:00:00,281.63,0.0,9.69,92.0,156.0,
WL03,2019-12-18 00:00:00,285.52,0.0,11.5,100.0,154.0,
WL03,2019-12-17 00:00:00,284.09,0.0,9.8,92.0,157.0,
WL03,2019-12-16 00:00:00,292.0,0.0,10.09,103.0,155.0,
WL03,2019-12-15 00:00:00,291.11,0.0,9.5,94.0,158.0,
WL03,2019-12-14 00:00:00,284.07,0.0,8.3,93.0,159.0,
WL03,2019-12-13 00:00:00,287.62,0.0,9.5,103.0,157.0,
WL03,2019-12-12 00:00:00,287.16,0.0,8.3,93.0,156.0,
WL03,2019-12-11 00:00:00,293.94,0.0,9.4,93.0,156.0,
WL03,2019-12-10 00:00:00,299.93,0.0,8.8,97.0,156.0,
WL03,2019-12-09 00:00:00,298.59,0.0,8.4,95.0,156.0,
WL03,2019-12-08 00:00:00,298.37,0.0,8.3,93.0,156.0,
WL03,2019-12-07 00:00:00,297.0,0.0,3.5,99.0,155.0,
WL03,2019-12-06 00:00:00,298.0,0.0,1.7,101.0,156.0,
WL03,2019-12-05 00:00:00,299.0,0.0,8.69,102.0,157.0,
WL03,2019-12-04 00:00:00,299.0,0.0,8.8,110.0,156.0,
WL03,2019-12-03 00:00:00,301.0,0.0,8.9,92.0,158.0,
WL03,2019-12-02 00:00:00,82.74,0.0,8.4,92.0,156.0,
WL03,2019-12-01 00:00:00,297.25,0.0,2.7,98.0,157.0,
WL03,2019-11-30 00:00:00,298.15,0.0,10.0,92.0,158.0,
WL03,2019-11-29 00:00:00,302.98,0.0,10.19,92.0,158.0,
WL03,2019-11-28 00:00:00,294.8,0.0,4.4,113.0,155.0,
WL03,2019-11-27 00:00:00,300.89,0.0,5.2,92.0,160.0,
WL03,2019-11-26 00:00:00,296.71,0.0,7.7,97.0,159.0,
WL03,2019-11-25 00:00:00,291.21,0.0,3.0,94.0,157.0,
WL03,2019-11-24 00:00:00,286.65,0.0,5.5,93.0,158.0,
WL03,2019-11-23 00:00:00,279.03,0.0,8.8,92.0,158.0,
WL03,2019-11-22 00:00:00,274.65,0.0,6.2,94.0,156.0,
WL03,2019-11-21 00:00:00,278.8,0.0,7.59,91.0,159.0,
WL03,2019-11-20 00:00:00,277.18,0.0,6.79,98.0,156.0,
WL03,2019-11-19 00:00:00,281.31,0.0,8.09,91.0,160.0,
WL03,2019-11-18 00:00:00,288.45,0.0,9.69,91.0,160.0,
WL03,2019-11-17 00:00:00,291.28,0.0,9.59,90.0,156.0,
WL03,2019-11-16 00:00:00,284.5,0.0,10.3,90.0,157.0,
WL03,2019-11-15 00:00:00,290.14,0.0,9.8,93.0,164.0,
WL03,2019-11-14 00:00:00,292.69,0.0,10.59,132.0,160.0,
WL03,2019-11-13 00:00:00,286.09,0.0,10.0,100.0,157.0,
WL03,2019-11-12 00:00:00,279.6,0.0,8.19,97.0,175.0,
WL03,2019-11-11 00:00:00,287.29,0.0,7.7,91.0,157.0,
WL03,2019-11-10 00:00:00,290.08,0.0,8.59,94.0,156.0,
WL03,2019-11-09 00:00:00,287.71,0.0,9.0,100.0,156.0,
WL03,2019-11-08 00:00:00,288.42,0.0,9.4,94.0,157.0,
WL03,2019-11-07 00:00:00,290.14,0.0,8.09,115.0,157.0,
WL03,2019-11-06 00:00:00,296.61,0.0,4.59,108.0,158.0,
WL03,2019-11-05 00:00:00,258.21,0.0,4.79,92.0,152.0,
WL03,2019-11-04 00:00:00,294.9,0.0,10.3,93.0,156.0,
WL03,2019-11-03 00:00:00,297.06,0.0,9.69,92.0,158.0,
WL03,2019-11-02 00:00:00,318.32,0.0,9.8,99.0,210.0,
WL03,2019-11-01 00:00:00,311.66,0.0,9.3,99.0,159.0,
WL03,2019-10-31 00:00:00,308.79,0.0,10.09,97.0,158.0,
WL03,2019-10-30 00:00:00,312.0,0.0,10.3,97.0,156.0,
WL03,2019-10-29 00:00:00,310.62,0.0,10.09,97.0,156.0,
WL03,2019-10-28 00:00:00,306.64,0.0,9.19,93.0,158.0,
WL03,2019-10-27 00:00:00,304.28,0.0,9.09,90.0,157.0,
WL03,2019-10-26 00:00:00,306.51,0.0,9.9,93.0,156.0,
WL03,2019-10-25 00:00:00,306.82,0.0,9.5,101.0,158.0,
WL03,2019-10-24 00:00:00,304.92,0.0,8.09,91.0,158.0,
WL03,2019-10-23 00:00:00,307.88,0.0,9.19,97.0,157.0,
WL03,2019-10-22 00:00:00,306.75,0.0,10.19,91.0,157.0,
WL03,2019-10-21 00:00:00,309.29,0.0,9.5,94.0,157.0,
WL03,2019-10-20 00:00:00,307.23,0.0,9.5,108.0,156.0,
WL03,2019-10-19 00:00:00,306.32,0.0,8.8,93.0,160.0,
WL03,2019-10-18 00:00:00,303.72,0.0,9.9,92.0,156.0,
WL03,2019-10-17 00:00:00,308.38,0.0,10.09,89.0,163.0,
WL03,2019-10-16 00:00:00,306.06,0.0,8.5,94.0,159.0,
WL03,2019-10-15 00:00:00,308.06,0.0,9.59,97.0,161.0,
WL03,2019-10-14 00:00:00,304.84,0.0,9.3,99.0,161.0,
WL03,2019-10-13 00:00:00,312.85,0.0,9.8,98.0,159.0,
WL03,2019-10-12 00:00:00,338.45,0.0,10.0,103.0,164.0,
WL03,2019-10-11 00:00:00,317.41,0.0,9.9,99.0,158.0,
WL03,2019-10-10 00:00:00,315.28,0.0,8.0,99.0,159.0,
WL03,2019-10-09 00:00:00,315.13,0.0,9.4,100.0,160.0,
WL03,2019-10-08 00:00:00,316.04,0.0,9.4,91.0,160.0,
WL03,2019-10-07 00:00:00,315.95,0.0,9.19,93.0,162.0,
WL03,2019-10-06 00:00:00,312.18,0.0,8.59,93.0,164.0,
WL03,2019-10-05 00:00:00,315.9,0.0,9.3,92.0,160.0,
WL03,2019-10-04 00:00:00,311.4,0.0,8.59,99.0,161.0,
WL03,2019-10-03 00:00:00,314.18,0.0,9.4,92.0,159.0,
WL03,2019-10-02 00:00:00,314.13,0.0,9.09,91.0,160.0,
WL03,2019-10-01 00:00:00,314.66,0.0,9.19,98.0,159.0,
WL03,2019-09-30 00:00:00,315.53,0.0,9.3,93.0,161.0,
WL03,2019-09-29 00:00:00,312.12,0.0,9.3,93.0,160.0,
WL03,2019-09-28 00:00:00,315.1,0.0,9.19,103.0,160.0,
WL03,2019-09-27 00:00:00,314.48,0.0,9.19,97.0,160.0,
WL03,2019-09-26 00:00:00,313.62,0.0,9.0,99.0,160.0,
WL03,2019-09-25 00:00:00,310.32,0.0,6.4,98.0,160.0,
WL03,2019-09-24 00:00:00,312.71,0.0,9.19,100.0,161.0,
WL03,2019-09-23 00:00:00,314.74,0.0,9.8,98.0,159.0,
WL03,2019-09-22 00:00:00,315.8,0.0,9.9,100.0,160.0,
WL03,2019-09-21 00:00:00,313.34,0.0,9.59,97.0,159.0,
WL03,2019-09-20 00:00:00,316.31,0.0,10.8,122.0,160.0,
WL03,2019-09-19 00:00:00,313.39,0.0,9.3,92.0,160.0,
WL03,2019-09-18 00:00:00,313.37,0.0,8.9,118.0,162.0,
WL03,2019-09-17 00:00:00,315.46,0.0,10.09,91.0,161.0,
WL03,2019-09-16 00:00:00,314.82,0.0,9.19,110.0,161.0,
WL03,2019-09-15 00:00:00,317.27,0.0,10.0,109.0,159.0,
WL03,2019-09-14 00:00:00,318.42,0.0,9.69,92.0,160.0,
WL03,2019-09-13 00:00:00,316.0,0.0,9.4,97.0,159.0,
WL03,2019-09-12 00:00:00,318.35,0.0,9.69,90.0,161.0,
WL03,2019-09-11 00:00:00,318.75,0.0,10.19,97.0,159.0,
WL03,2019-09-10 00:00:00,321.24,0.0,10.69,92.0,162.0,
WL03,2019-09-09 00:00:00,318.3,0.0,10.9,107.0,163.0,
WL03,2019-09-08 00:00:00,317.99,0.0,10.19,97.0,162.0,
WL03,2019-09-07 00:00:00,318.39,0.0,10.9,88.0,163.0,
WL03,2019-09-06 00:00:00,314.97,0.0,11.4,103.0,159.0,
WL03,2019-09-05 00:00:00,318.0,0.0,10.9,97.0,157.0,
WL03,2019-09-04 00:00:00,319.38,0.0,10.9,91.0,161.0,
WL03,2019-09-03 00:00:00,281.14,0.0,10.19,91.0,162.0,
WL03,2019-09-02 00:00:00,220.65,0.0,10.59,90.0,162.0,
WL03,2019-09-01 00:00:00,224.86,0.0,7.59,90.0,162.0,
WL03,2019-08-31 00:00:00,263.78,0.0,3.79,90.0,160.0,
WL03,2019-08-30 00:00:00,148.42,0.0,2.7,98.0,148.0,
WL03,2019-08-29 00:00:00,240.77,0.0,9.5,89.0,163.0,
WL03,2019-08-28 00:00:00,240.75,0.0,10.8,90.0,163.0,
WL03,2019-08-27 00:00:00,239.8,0.0,9.8,112.0,163.0,
WL03,2019-08-26 00:00:00,236.45,0.0,9.9,91.0,164.0,
WL03,2019-08-25 00:00:00,232.51,0.0,9.59,91.0,163.0,
WL03,2019-08-24 00:00:00,232.16,0.0,9.59,102.0,163.0,
WL03,2019-08-23 00:00:00,232.0,0.0,8.3,91.0,163.0,
WL03,2019-08-22 00:00:00,235.32,0.0,6.79,92.0,163.0,
WL03,2019-08-21 00:00:00,225.42,0.0,5.9,119.0,162.0,
WL03,2019-08-20 00:00:00,233.0,0.0,8.3,92.0,163.0,
WL03,2019-08-19 00:00:00,234.73,0.0,8.59,101.0,163.0,
WL03,2019-08-18 00:00:00,235.74,0.0,8.69,95.0,162.0,
WL03,2019-08-17 00:00:00,235.16,0.0,8.69,95.0,162.0,
WL03,2019-08-16 00:00:00,236.71,0.0,9.19,94.0,161.0,
WL03,2019-08-15 00:00:00,236.95,0.0,9.9,90.0,162.0,
WL03,2019-08-14 00:00:00,238.35,0.0,9.9,89.0,161.0,
WL03,2019-08-13 00:00:00,238.37,0.0,10.0,88.0,161.0,
WL03,2019-08-12 00:00:00,239.98,0.0,10.5,119.0,161.0,
WL03,2019-08-11 00:00:00,238.73,0.0,10.5,97.0,162.0,
WL03,2019-08-10 00:00:00,237.39,0.0,11.19,88.0,161.0,
WL03,2019-08-09 00:00:00,236.78,0.0,11.0,88.0,161.0,
WL03,2019-08-08 00:00:00,233.57,0.0,9.0,89.0,164.0,
WL03,2019-08-07 00:00:00,231.08,0.0,8.0,106.0,163.0,
WL03,2019-08-06 00:00:00,230.61,0.0,5.5,93.0,164.0,
WL03,2019-08-05 00:00:00,232.23,0.0,8.59,94.0,163.0,
WL03,2019-08-04 00:00:00,235.09,0.0,10.59,91.0,161.0,
WL03,2019-08-03 00:00:00,232.71,0.0,9.19,99.0,161.0,
WL03,2019-08-02 00:00:00,231.24,0.0,8.19,91.0,164.0,
WL03,2019-08-01 00:00:00,233.65,0.0,9.19,92.0,162.0,
WL03,2019-07-31 00:00:00,234.79,0.0,9.5,90.0,162.0,
WL03,2019-07-30 00:00:00,234.45,0.0,10.09,110.0,161.0,
WL03,2019-07-29 00:00:00,231.88,0.0,8.4,101.0,162.0,
WL03,2019-07-28 00:00:00,233.59,0.0,6.79,91.0,161.0,
WL03,2019-07-27 00:00:00,231.09,0.0,2.0,121.0,161.0,
WL03,2019-07-26 00:00:00,233.05,0.0,7.2,91.0,161.0,
WL03,2019-07-25 00:00:00,233.81,0.0,9.09,95.0,162.0,
WL03,2019-07-24 00:00:00,235.97,0.0,9.4,98.0,167.0,
WL03,2019-07-23 00:00:00,239.48,0.0,10.19,92.0,161.0,
WL03,2019-07-22 00:00:00,240.71,0.0,9.19,92.0,163.0,
WL03,2019-07-21 00:00:00,240.87,0.0,9.5,92.0,162.0,
WL03,2019-07-20 00:00:00,238.8,0.0,9.4,99.0,161.0,
WL03,2019-07-19 00:00:00,242.79,0.0,7.79,91.0,162.0,
WL03,2019-07-18 00:00:00,236.68,0.0,5.4,92.0,162.0,
WL03,2019-07-17 00:00:00,240.99,0.0,9.3,93.0,162.0,
WL03,2019-07-16 00:00:00,242.73,0.0,8.69,110.0,161.0,
WL03,2019-07-15 00:00:00,241.97,0.0,9.69,94.0,163.0,
WL03,2019-07-14 00:00:00,241.85,0.0,9.4,114.0,161.0,
WL03,2019-07-13 00:00:00,242.91,0.0,9.3,93.0,162.0,
WL03,2019-07-12 00:00:00,241.42,0.0,8.9,95.0,160.0,
WL03,2019-07-11 00:00:00,241.25,0.0,8.09,91.0,160.0,
WL03,2019-07-10 00:00:00,243.59,0.0,10.0,91.0,160.0,
WL03,2019-07-09 00:00:00,239.47,0.0,7.9,91.0,160.0,
WL03,2019-07-08 00:00:00,241.04,0.0,10.3,90.0,158.0,
WL03,2019-07-07 00:00:00,241.26,0.0,10.8,99.0,159.0,
WL03,2019-07-06 00:00:00,241.17,0.0,10.69,89.0,159.0,
WL03,2019-07-05 00:00:00,240.76,0.0,10.69,88.0,159.0,
WL03,2019-07-04 00:00:00,241.73,0.0,10.8,89.0,160.0,
WL03,2019-07-03 00:00:00,238.63,0.0,9.69,88.0,160.0,
WL03,2019-07-02 00:00:00,234.7,0.0,8.9,93.0,162.0,
WL03,2019-07-01 00:00:00,234.73,0.0,9.19,93.0,162.0,
WL03,2019-06-30 00:00:00,235.56,0.0,9.09,93.0,162.0,
WL03,2019-06-29 00:00:00,235.52,0.0,9.3,100.0,161.0,
WL03,2019-06-28 00:00:00,236.22,0.0,9.5,97.0,162.0,
WL03,2019-06-27 00:00:00,234.92,0.0,9.09,93.0,161.0,
WL03,2019-06-26 00:00:00,232.78,0.0,9.5,109.0,161.0,
WL03,2019-06-25 00:00:00,232.15,0.0,7.5,97.0,161.0,
WL03,2019-06-24 00:00:00,234.32,0.0,9.59,106.0,161.0,
WL03,2019-06-23 00:00:00,234.0,0.0,9.5,92.0,160.0,
WL03,2019-06-22 00:00:00,232.69,0.0,8.59,101.0,160.0,
WL03,2019-06-21 00:00:00,233.8,0.0,0.6,113.0,159.0,
WL03,2019-06-20 00:00:00,235.7,0.0,1.39,93.0,161.0,
WL03,2019-06-19 00:00:00,238.41,0.0,7.5,91.0,159.0,
WL03,2019-06-18 00:00:00,240.0,0.0,9.5,91.0,160.0,
WL03,2019-06-17 00:00:00,242.66,0.0,10.8,91.0,159.0,
WL03,2019-06-16 00:00:00,241.79,0.0,9.69,90.0,159.0,
WL03,2019-06-15 00:00:00,241.49,0.0,10.19,94.0,159.0,
WL03,2019-06-14 00:00:00,243.7,0.0,10.3,91.0,158.0,
WL03,2019-06-13 00:00:00,238.19,0.0,10.19,91.0,158.0,
WL03,2019-06-12 00:00:00,260.71,0.0,10.0,90.0,158.0,
WL03,2019-06-11 00:00:00,292.23,0.0,10.9,106.0,158.0,
WL03,2019-06-10 00:00:00,294.16,0.0,9.59,101.0,159.0,
WL03,2019-06-09 00:00:00,294.3,0.0,10.09,124.0,157.0,
WL03,2019-06-08 00:00:00,289.63,0.0,9.8,93.0,158.0,
WL03,2019-06-07 00:00:00,296.0,0.0,11.9,90.0,159.0,
WL03,2019-06-06 00:00:00,291.27,0.0,7.7,89.0,159.0,
WL03,2019-06-05 00:00:00,295.3,0.0,9.3,99.0,160.0,
WL03,2019-06-04 00:00:00,294.78,0.0,10.5,96.0,161.0,
WL03,2019-06-03 00:00:00,295.52,0.0,10.5,126.0,160.0,
WL03,2019-06-02 00:00:00,295.34,0.0,10.4,121.0,159.0,
WL03,2019-06-01 00:00:00,294.11,0.0,10.0,94.0,159.0,
WL03,2019-05-31 00:00:00,294.8,0.0,9.19,101.0,159.0,
WL03,2019-05-30 00:00:00,294.94,0.0,10.0,97.0,160.0,
WL03,2019-05-29 00:00:00,296.23,0.0,9.09,101.0,160.0,
WL03,2019-05-28 00:00:00,296.68,0.0,9.4,103.0,159.0,
WL03,2019-05-27 00:00:00,297.62,0.0,8.59,101.0,159.0,
WL03,2019-05-26 00:00:00,300.42,0.0,7.7,112.0,158.0,
WL03,2019-05-25 00:00:00,293.01,0.0,2.7,121.0,158.0,
WL03,2019-05-24 00:00:00,300.91,0.0,7.29,100.0,154.0,
WL03,2019-05-23 00:00:00,301.73,0.0,2.79,109.0,160.0,
WL03,2019-05-22 00:00:00,308.37,0.0,4.2,99.0,158.0,
WL03,2019-05-21 00:00:00,315.91,0.0,9.0,95.0,159.0,
WL03,2019-05-20 00:00:00,320.24,0.0,3.79,100.0,157.0,
WL03,2019-05-19 00:00:00,310.0,0.0,5.2,91.0,158.0,
WL03,2019-05-18 00:00:00,304.04,0.0,8.9,105.0,157.0,
WL03,2019-05-17 00:00:00,306.71,0.0,9.5,114.0,157.0,
WL03,2019-05-16 00:00:00,306.11,0.0,9.3,97.0,157.0,
WL03,2019-05-15 00:00:00,309.06,0.0,9.9,89.0,160.0,
WL03,2019-05-14 00:00:00,309.75,0.0,9.69,93.0,157.0,
WL03,2019-05-13 00:00:00,309.59,0.0,10.19,105.0,157.0,
WL03,2019-05-12 00:00:00,314.11,0.0,10.5,94.0,156.0,
WL03,2019-05-11 00:00:00,314.06,0.0,10.9,90.0,158.0,
WL03,2019-05-10 00:00:00,315.13,0.0,10.9,12.0,157.0,
WL03,2019-05-09 00:00:00,313.02,0.0,11.3,95.0,158.0,
WL03,2019-05-08 00:00:00,309.43,0.0,10.0,90.0,158.0,
WL03,2019-05-07 00:00:00,308.28,0.0,10.3,96.0,157.0,
WL03,2019-05-06 00:00:00,309.87,0.0,10.59,95.0,155.0,
WL03,2019-05-05 00:00:00,311.0,0.0,10.59,89.0,157.0,
WL03,2019-05-04 00:00:00,309.23,0.0,10.69,98.0,158.0,
WL03,2019-05-03 00:00:00,310.15,0.0,10.8,90.0,158.0,
WL03,2019-05-02 00:00:00,309.09,0.0,11.0,97.0,157.0,
WL03,2019-05-01 00:00:00,306.86,0.0,10.59,88.0,160.0,
WL03,2019-04-30 00:00:00,306.99,0.0,10.0,90.0,160.0,
WL03,2019-04-29 00:00:00,307.42,0.0,10.3,91.0,159.0,
WL03,2019-04-28 00:00:00,309.12,0.0,10.59,90.0,160.0,
WL03,2019-04-27 00:00:00,312.65,0.0,11.3,90.0,158.0,
WL03,2019-04-26 00:00:00,310.28,0.0,10.4,99.0,159.0,
WL03,2019-04-25 00:00:00,311.32,0.0,10.8,101.0,159.0,
WL03,2019-04-24 00:00:00,309.57,0.0,10.5,116.0,160.0,
WL03,2019-04-23 00:00:00,311.06,0.0,10.9,93.0,160.0,
WL03,2019-04-22 00:00:00,310.0,0.0,10.8,99.0,161.0,
WL03,2019-04-21 00:00:00,310.0,0.0,10.5,110.0,162.0,
WL03,2019-04-20 00:00:00,309.0,0.0,11.09,90.0,159.0,
WL03,2019-04-19 00:00:00,312.0,0.0,11.0,97.0,158.0,
WL03,2019-04-18 00:00:00,312.0,0.0,11.0,97.0,158.0,
WL03,2019-04-17 00:00:00,296.94,0.0,8.4,97.0,158.0,
WL03,2019-04-16 00:00:00,307.09,0.0,11.19,90.0,159.0,
WL03,2019-04-15 00:00:00,309.67,0.0,11.3,91.0,159.0,
WL03,2019-04-14 00:00:00,311.5,0.0,11.19,90.0,158.0,
WL03,2019-04-13 00:00:00,311.44,0.0,11.3,96.0,158.0,
WL03,2019-04-12 00:00:00,310.3,0.0,11.5,95.0,157.0,
WL03,2019-04-11 00:00:00,309.09,0.0,10.8,91.0,158.0,
WL03,2019-04-10 00:00:00,308.57,0.0,11.09,90.0,159.0,
WL03,2019-04-09 00:00:00,309.15,0.0,11.3,89.0,160.0,
WL03,2019-04-08 00:00:00,310.45,0.0,11.59,105.0,160.0,
WL03,2019-04-07 00:00:00,309.26,0.0,11.09,89.0,159.0,
WL03,2019-04-06 00:00:00,309.39,0.0,11.5,93.0,161.0,
WL03,2019-04-05 00:00:00,300.48,0.0,11.19,90.0,159.0,
WL03,2019-04-04 00:00:00,295.6,0.0,11.0,91.0,161.0,
WL03,2019-04-03 00:00:00,299.18,0.0,11.59,99.0,158.0,
WL03,2019-04-02 00:00:00,297.04,0.0,11.0,90.0,158.0,
WL03,2019-04-01 00:00:00,299.95,0.0,11.59,90.0,158.0,
WL03,2019-03-31 00:00:00,299.41,0.0,11.5,88.0,158.0,
WL03,2019-03-30 00:00:00,296.31,0.0,11.0,96.0,158.0,
WL03,2019-03-29 00:00:00,298.1,0.0,10.9,89.0,165.0,
WL03,2019-03-28 00:00:00,299.26,0.0,11.09,89.0,160.0,
WL03,2019-03-27 00:00:00,299.95,0.0,11.19,99.0,160.0,
WL03,2019-03-26 00:00:00,297.84,0.0,10.9,93.0,160.0,
WL03,2019-03-25 00:00:00,298.33,0.0,10.69,90.0,158.0,
WL03,2019-03-24 00:00:00,300.0,0.0,11.0,107.0,159.0,
WL03,2019-03-23 00:00:00,300.64,0.0,11.5,92.0,160.0,
WL03,2019-03-22 00:00:00,300.87,0.0,11.3,123.0,159.0,
WL03,2019-03-21 00:00:00,302.96,0.0,11.8,90.0,159.0,
WL03,2019-03-20 00:00:00,304.07,0.0,11.69,88.0,160.0,
WL03,2019-03-19 00:00:00,305.0,0.0,12.0,89.0,158.0,
WL03,2019-03-18 00:00:00,307.0,0.0,12.09,90.0,159.0,
WL03,2019-03-17 00:00:00,306.0,0.0,11.59,101.0,159.0,
WL03,2019-03-16 00:00:00,301.0,0.0,12.59,97.0,160.0,
WL03,2019-03-15 00:00:00,299.21,0.0,12.0,116.0,162.0,
WL03,2019-03-14 00:00:00,295.07,0.0,10.9,91.0,164.0,
WL03,2019-03-13 00:00:00,296.0,0.0,12.0,90.0,163.0,
WL03,2019-03-12 00:00:00,296.53,0.0,11.5,91.0,165.0,
WL03,2019-03-11 00:00:00,298.04,0.0,11.8,94.0,162.0,
WL03,2019-03-10 00:00:00,295.0,0.0,11.3,109.0,161.0,
WL03,2019-03-09 00:00:00,296.08,0.0,11.59,89.0,163.0,
